229,243.46,8503448,8.503448,20800
227,242.17,8524248,8.524248,20800
225,241.06,8545048,8.545048,20800
224,240.12,8565848,8.565848,20800
222,238.75,8586648,8.586648,20800
220,237.02,8607448,8.607448,20800
218,235.55,8628248,8.628248,20800
216,234.28,8649048,8.649048,20800
214,232.65,8669848,8.669848,20800
212,231.25,8690648,8.690648,20800
210,229.49,8711448,8.711448,20800
208,227.43,8732248,8.732248,20800
206,225.67,8753048,8.753048,20800
204,224.16,8773848,8.773848,20800
202,222.32,8794648,8.794648,20800
200,220.18,8815448,8.815448,20800
198,218.36,8836248,8.836248,20800
196,216.8,8857048,8.857048,20800
193,214.9,8877848,8.877848,20800
191,212.73,8898648,8.898648,20800
189,210.87,8919448,8.919448,20800
186,208.72,8940248,8.940248,20800
184,206.32,8961048,8.961048,20800
182,204.27,8981848,8.981848,20800
179,201.96,9002648,9.002648,20800
177,199.99,9023448,9.023448,20800
174,198.3,9044248,9.044248,20800
172,195.74,9065048,9.065048,20800
169,192.99,9085848,9.085848,20800
167,190.64,9106648,9.106648,20800
164,188.64,9127448,9.127448,20800
162,186.36,9148248,9.148248,20800
159,183.86,9169048,9.169048,20800
157,181.16,9189848,9.189848,20800
154,178.3,9210648,9.210648,20800
151,175.85,9231448,9.231448,20800
149,173.76,9252248,9.252248,20800
146,171.41,9273048,9.273048,20800
144,168.28,9293848,9.293848,20800
141,165.61,9314648,9.314648,20800
138,163.33,9335448,9.335448,20800
136,160.82,9356248,9.356248,20800
133,158.12,9377048,9.377048,20800
130,155.25,9397848,9.397848,20800
128,152.79,9418648,9.418648,20800
125,150.14,9439448,9.439448,20800
122,147.31,9460248,9.460248,20800
120,144.89,9481048,9.481048,20800
117,142.27,9501848,9.501848,20800
115,139.46,9522648,9.522648,20800
112,136.51,9543448,9.543448,20800
109,133.42,9564248,9.564248,20800
107,130.79,9585048,9.585048,20800
104,127.98,9605848,9.605848,20800
101,125.01,9626648,9.626648,20800
99,122.48,9647448,9.647448,20800
96,120.15,9667208,9.667208,19760
94,117.38,9686968,9.686968,19760
92,114.43,9706728,9.706728,19760
89,111.91,9726488,9.726488,19760
87,109.16,9746248,9.746248,19760
84,106.23,9766008,9.766008,19760
82,103.72,9785768,9.785768,19760
80,100.99,9805528,9.805528,19760
77,98.06,9825296,9.825296,19768
75,95.9,9844008,9.844008,18712
73,93.75,9862728,9.862728,18720
71,91.29,9881448,9.881448,18720
69,88.57,9900168,9.900168,18720
67,85.62,9918888,9.918888,18720
64,83.1,9937608,9.937608,18720
62,80.95,9956328,9.956328,18720
60,78.49,9975048,9.975048,18720
58,76.39,9993768,9.993768,18720
56,74.6,10012488,10.012488,18720
54,72.21,10032248,10.032248,19760
52,69.35,10052008,10.052008,19760
50,66.91,10071768,10.071768,19760
48,64.82,10091536,10.091536,19768
46,62.45,10111288,10.111288,19752
44,60.43,10131048,10.131048,19760
42,58.11,10150808,10.150808,19760
40,56.12,10170568,10.170568,19760
39,54.43,10190328,10.190328,19760
37,51.8,10210088,10.210088,19760
35,49.56,10229848,10.229848,19760
33,47.64,10249608,10.249608,19760
32,45.42,10269368,10.269368,19760
30,43.51,10289128,10.289128,19760
28,41.89,10308888,10.308888,19760
27,39.91,10328648,10.328648,19760
25,37.63,10348408,10.348408,19760
24,35.68,10368168,10.368168,19760
22,34.02,10387928,10.387928,19760
21,32.6,10407688,10.407688,19760
20,30.79,10427448,10.427448,19760
18,29.25,10447208,10.447208,19760
17,27.94,10466968,10.466968,19760
16,26.22,10486728,10.486728,19760
14,24.17,10506488,10.506488,19760
13,22.41,10526248,10.526248,19760
12,21.5,10546008,10.546008,19760
11,20.14,10565768,10.565768,19760
10,18.38,10585528,10.585528,19760
9,16.88,10605288,10.605288,19760
8,15.63,10624016,10.624016,18728
7,14.59,10642728,10.642728,18712
7,13.09,10661448,10.661448,18720
6,11.8,10680168,10.680168,18720
5,10.7,10698888,10.698888,18720
4,9.14,10717608,10.717608,18720
4,7.81,10735288,10.735288,17680
3,6.67,10752968,10.752968,17680
3,5.69,10770648,10.770648,17680
2,4.86,10788328,10.788328,17680
2,4.15,10806008,10.806008,17680
1,3.55,10823696,10.823696,17688
1,3.03,10841368,10.841368,17672
1,2.59,10859048,10.859048,17680
0,2.21,10876728,10.876728,17680
0,1.89,10894408,10.894408,17680
0,1.61,10912088,10.912088,17680
0,1.38,10929768,10.929768,17680
0,1.17,10947448,10.947448,17680
0,1,10965128,10.965128,17680
0,0.86,10982808,10.982808,17680
0,0.73,11000488,11.000488,17680
0,0.62,11018168,11.018168,17680
0,0.53,11035848,11.035848,17680
0,0.46,11053528,11.053528,17680
0,0.39,11071208,11.071208,17680
0,0.33,11088888,11.088888,17680
0,0.28,11106568,11.106568,17680
1,0.24,11124248,11.124248,17680
1,0.21,11141928,11.141928,17680
1,0.18,11159608,11.159608,17680
2,0.15,11177288,11.177288,17680
2,0.13,11194968,11.194968,17680
2,0.11,11212648,11.212648,17680
3,0.09,11230328,11.230328,17680
4,0.08,11248008,11.248008,17680
4,0.07,11265688,11.265688,17680
5,0.06,11283368,11.283368,17680
5,0.05,11301048,11.301048,17680
6,0.04,11318728,11.318728,17680
7,0.04,11336408,11.336408,17680
8,0.03,11354088,11.354088,17680
8,0.03,11371768,11.371768,17680
9,0.68,11389448,11.389448,17680
10,1.24,11407128,11.407128,17680
11,1.06,11425848,11.425848,18720
12,1.53,11444568,11.444568,18720
13,1.93,11463288,11.463288,18720
14,2.27,11482008,11.482008,18720
15,3.19,11500728,11.500728,18720
17,4.6,11519448,11.519448,18720
18,5.8,11538168,11.538168,18720
19,6.2,11556888,11.556888,18720
20,7.16,11575608,11.575608,18720
22,7.99,11594328,11.594328,18720
23,8.7,11613048,11.613048,18720
24,9.92,11631768,11.631768,18720
26,10.97,11650488,11.650488,18720
27,12.39,11670248,11.670248,19760
29,13.53,11690008,11.690008,19760
31,14.51,11709768,11.709768,19760
32,15.94,11729528,11.729528,19760
34,17.16,11749288,11.749288,19760
36,18.2,11769048,11.769048,19760
38,19.68,11788808,11.788808,19760
39,21.54,11808568,11.808568,19760
41,23.12,11828328,11.828328,19760
43,24.47,11848088,11.848088,19760
45,25.63,11867848,11.867848,19760
47,27.21,11887608,11.887608,19760
49,29.14,11907368,11.907368,19760
51,30.8,11927128,11.927128,19760
53,32.21,11946888,11.946888,19760
55,34.01,11966648,11.966648,19760
57,36.14,11986408,11.986408,19760
59,37.96,12006168,12.006168,19760
61,39.51,12025928,12.025928,19760
64,41.42,12045688,12.045688,19760
66,43.65,12065448,12.065448,19760
68,45.55,12085208,12.085208,19760
70,47.18,12104968,12.104968,19760
73,49.15,12124728,12.124728,19760
75,51.43,12144488,12.144488,19760
77,53.38,12164248,12.164248,19760
79,55.64,12184008,12.184008,19760
82,58.15,12203768,12.203768,19760
84,60.3,12223528,12.223528,19760
87,62.14,12243288,12.243288,19760
89,64.29,12263048,12.263048,19760
91,66.73,12282808,12.282808,19760
94,68.81,12302568,12.302568,19760
96,71.17,12322328,12.322328,19760
99,73.78,12342088,12.342088,19760
101,76.02,12361848,12.361848,19760
104,78.16,12382648,12.382648,20800
106,80.22,12403448,12.403448,20800
109,82.55,12424248,12.424248,20800
112,85.09,12445048,12.445048,20800
114,87.83,12465848,12.465848,20800
117,90.73,12486648,12.486648,20800
119,93.2,12507448,12.507448,20800
122,95.32,12528248,12.528248,20800
125,97.69,12549048,12.549048,20800
127,100.83,12569848,12.569848,20800
130,103.65,12591688,12.591688,21840
133,106.16,12613528,12.613528,21840
136,108.85,12635368,12.635368,21840
139,111.14,12657208,12.657208,21840
141,113.63,12679048,12.679048,21840
144,116.82,12700888,12.700888,21840
147,119.55,12722728,12.722728,21840
150,121.88,12744568,12.744568,21840
152,124.94,12766408,12.766408,21840
155,127.56,12788248,12.788248,21840
158,129.79,12810088,12.810088,21840
160,132.77,12831928,12.831928,21840
163,135.84,12853768,12.853768,21840
166,138.47,12875608,12.875608,21840
168,141.25,12897448,12.897448,21840
171,144.15,12919288,12.919288,21840
174,146.64,12941128,12.941128,21840
176,149.29,12962968,12.962968,21840
179,152.09,12984808,12.984808,21840
181,154.49,13006648,13.006648,21840
184,157.07,13028488,13.028488,21840
186,159.8,13050328,13.050328,21840
189,162.68,13072168,13.072168,21840
191,165.66,13094008,13.094008,21840
194,168.21,13115848,13.115848,21840
196,170.39,13137688,13.137688,21840
198,172.79,13159528,13.159528,21840
201,175.37,13181368,13.181368,21840
203,178.11,13203208,13.203208,21840
205,180.98,13225048,13.225048,21840
207,183.43,13246888,13.246888,21840
209,186.06,13268728,13.268728,21840
211,188.85,13290568,13.290568,21840
214,191.22,13312408,13.312408,21840
216,193.25,13334248,13.334248,21840
218,195.52,13356088,13.356088,21840
219,197.99,13377928,13.377928,21840
221,200.1,13399768,13.399768,21840
223,202.43,13421608,13.421608,21840
225,204.96,13443448,13.443448,21840
227,207.12,13465288,13.465288,21840
228,209.5,13487128,13.487128,21840
230,211.54,13508968,13.508968,21840
232,213.27,13530808,13.530808,21840
233,215.82,13552660,13.55266,21852
235,218,13574488,13.574488,21828
236,219.87,13596328,13.596328,21840
238,221.46,13618168,13.618168,21840
239,223.35,13640008,13.640008,21840
240,225.5,13661848,13.661848,21840
242,226.8,13683688,13.683688,21840
243,228.45,13705528,13.705528,21840
244,230.39,13727368,13.727368,21840
245,232.05,13749208,13.749208,21840
246,233.46,13771048,13.771048,21840
247,235.2,13792888,13.792888,21840
248,236.69,13814728,13.814728,21840
249,237.97,13836568,13.836568,21840
250,239.59,13858408,13.858408,21840
250,240.97,13880248,13.880248,21840
251,242.15,13902088,13.902088,21840
252,243.16,13923928,13.923928,21840
252,244.56,13945768,13.945768,21840
253,245.75,13967608,13.967608,21840
253,246.77,13989448,13.989448,21840
253,247.64,14011288,14.011288,21840
254,248.38,14033128,14.033128,21840
254,249.55,14054968,14.054968,21840
254,250.55,14076808,14.076808,21840
254,250.87,14098648,14.098648,21840
254,251.14,14120488,14.120488,21840
